2015-07-01 00:00:00,1,166.40361949948,376.846376015183,101.222341149967,38.2345649395516
2015-07-01 01:00:00,1,182.777084483564,562.85741599938,96.1785952507061,44.3868287322815
2015-07-01 02:00:00,1,150.965581230325,444.327390141055,108.268872896475,43.9021944828268
2015-07-01 03:00:00,1,167.767190875508,365.657319009037,99.6546602396766,43.9269619848367
2015-07-01 04:00:00,1,170.351582839427,420.02344604023,92.5091715476177,42.2561611330142
2015-07-01 05:00:00,1,182.909489529169,439.900580110159,110.865788581543,39.1641666734778
2015-07-01 06:00:00,1,158.010890295939,547.067482459728,128.854997146301,37.1699863492429
2015-07-01 07:00:00,1,127.452009174538,345.812524459586,88.7757942772528,38.807036335738
2015-07-01 08:00:00,1,186.083687959264,396.074859148294,107.357612637847,41.0828013765975
2015-07-01 09:00:00,1,184.612079499027,422.248136480353,114.862464663211,41.5620435147709
2015-07-01 10:00:00,1,185.807833658564,373.876000239095,103.946837243975,44.7743248817266
2015-07-01 11:00:00,1,166.858926292293,428.514560521626,108.418665874881,45.1623048341309
2015-07-01 12:00:00,1,131.991218482166,398.479435979152,96.7623888858105,37.2894530018024
2015-07-01 13:00:00,1,174.865720667613,394.944321186286,103.566972108709,49.4301069728839
2015-07-01 14:00:00,1,192.93846401965,370.331839412995,93.7439066655798,39.1672009087009
2015-07-01 15:00:00,1,162.574616909412,458.254243818991,104.87153141473,40.8942574719832
2015-07-01 16:00:00,1,158.751191727816,435.981336391461,92.5313272410084,36.6358323843508
2015-07-01 17:00:00,1,169.428490844687,460.355038368717,94.2399500310065,39.8850984000282
2015-07-01 18:00:00,1,172.305487697601,431.266082414495,93.6916051503381,46.3057049633647
2015-07-01 19:00:00,1,165.804721932707,484.773681036272,105.88107097303,40.4106874753076
2015-07-01 20:00:00,1,181.080815525069,566.07616257927,99.492820117502,43.4488853481831
2015-07-01 21:00:00,1,188.60822888973,471.482173428362,91.6459114819561,47.9133642420521
2015-07-01 22:00:00,1,158.305669219103,408.100970083229,93.3646928220046,45.3086693948299
